RegPeltierTempColdsideAdc,RegPeltierTempHotsideAdc,RegPeltierPWMDutyCycle,RegPeltierReverseMode,RegPeltierPidSetpointAdc,RegPeltierPidDt,RegPeltierPidKp,RegPeltierPidKi,RegPeltierPidISum,RegPeltierPidISumMax,RegPeltierPidMv,
2260,1771,74,0,2500,270,1000,500,55000,55000,295000,
2260,1772,74,0,2500,270,1000,500,55000,55000,295000,
2261,1772,74,0,2500,270,1000,500,55000,55000,295000,
2262,1771,74,0,2500,270,1000,500,55000,55000,294000,
2262,1770,74,0,2500,270,1000,500,55000,55000,294000,
2263,1772,74,0,2500,270,1000,500,55000,55000,292000,
2264,1772,74,0,2500,270,1000,500,55000,55000,292000,
2264,1771,74,0,2500,270,1000,500,55000,55000,292000,
2264,1770,74,0,2500,270,1000,500,55000,55000,291000,
2264,1770,74,0,2500,270,1000,500,55000,55000,291000,
2265,1770,74,0,2500,270,1000,500,55000,55000,291000,
2266,1769,74,0,2500,270,1000,500,55000,55000,291000,
2267,1771,74,0,2500,270,1000,500,55000,55000,291000,
2268,1769,74,0,2500,270,1000,500,55000,55000,287000,
2269,1769,74,0,2500,270,1000,500,55000,55000,287000,
2269,1768,74,0,2500,270,1000,500,55000,55000,287000,
2269,1769,74,0,2500,270,1000,500,55000,55000,286000,
2269,1769,74,0,2500,270,1000,500,55000,55000,286000,
2270,1768,74,0,2500,270,1000,500,55000,55000,286000,
2270,1768,74,0,2500,270,1000,500,55000,55000,286000,
2271,1768,74,0,2500,270,1000,500,55000,55000,286000,
2271,1768,74,0,2500,270,1000,500,55000,55000,284000,
2271,1768,74,0,2500,270,1000,500,55000,55000,284000,
2272,1767,74,0,2500,270,1000,500,55000,55000,283000,
2273,1767,74,0,2500,270,1000,500,55000,55000,283000,
2274,1767,74,0,2500,270,1000,500,55000,55000,283000,
2274,1764,74,0,2500,270,1000,500,55000,55000,281000,
2275,1764,74,0,2500,270,1000,500,55000,55000,281000,
2275,1765,74,0,2500,270,1000,500,55000,55000,280000,
2276,1765,74,0,2500,270,1000,500,55000,55000,280000,
2277,1765,74,0,2500,270,1000,500,55000,55000,280000,
2278,1764,74,0,2500,270,1000,500,55000,55000,278000,
2278,1763,74,0,2500,270,1000,500,55000,55000,278000,
2279,1765,74,0,2500,270,1000,500,55000,55000,276000,
2279,1765,74,0,2500,270,1000,500,55000,55000,276000,
2279,1765,74,0,2500,270,1000,500,55000,55000,276000,
2280,1764,74,0,2500,270,1000,500,55000,55000,276000,
2280,1765,74,0,2500,270,1000,500,55000,55000,276000,
2281,1763,74,0,2500,270,1000,500,55000,55000,276000,
2281,1761,74,0,2500,270,1000,500,55000,55000,274000,
2281,1761,74,0,2500,270,1000,500,55000,55000,274000,
2281,1761,74,0,2500,270,1000,500,55000,55000,274000,
2283,1762,74,0,2500,270,1000,500,55000,55000,274000,
2284,1761,74,0,2500,270,1000,500,55000,55000,274000,
2285,1763,74,0,2500,270,1000,500,55000,55000,271000,
2285,1762,74,0,2500,270,1000,500,55000,55000,271000,
2285,1760,74,0,2500,270,1000,500,55000,55000,270000,
2285,1760,74,0,2500,270,1000,500,55000,55000,270000,
2286,1761,74,0,2500,270,1000,500,55000,55000,270000,
2286,1762,74,0,2500,270,1000,500,55000,55000,269000,
2286,1761,74,0,2500,270,1000,500,55000,55000,269000,
2281,1761,74,0,2500,270,1000,500,55000,55000,268000,
2282,1729,74,0,2500,270,1000,500,55000,55000,268000,
2283,1729,74,0,2500,270,1000,500,55000,55000,268000,
2288,1761,74,0,2500,270,1000,500,55000,55000,272000,
2289,1760,74,0,2500,270,1000,500,55000,55000,272000,
2290,1761,74,0,2500,270,1000,500,55000,55000,266000,
2290,1759,74,0,2500,270,1000,500,55000,55000,266000,
2291,1760,74,0,2500,270,1000,500,55000,55000,266000,
2291,1761,74,0,2500,270,1000,500,55000,55000,264000,
2291,1759,74,0,2500,270,1000,500,55000,55000,264000,
2292,1757,74,0,2500,270,1000,500,55000,55000,263000,
